date,city,neighborhood,property_type,price,size_sqft,rent,occupancy,days_on_market,rating,amenities_score,buyer_income
2024-04-24,Houston,The Heights,Apartment,733295.0891448746,2023.0244086547275,2425.5519030687174,1,150,3.5214275450360857,3.4906630551806472,91679.97622170195
2024-02-16,Los Angeles,Santa Monica,Apartment,746440.3488108405,2075.506580968512,2424.3612187632166,0,62,4.0422612111020815,4.029026821188608,71019.17920537056
2024-01-08,Los Angeles,Hollywood,Single Family,1293230.6738284891,1458.334718162308,5015.81111831198,1,98,3.126612053403159,5.786157647410898,216222.55577997293
2024-04-17,New York,Brooklyn,Single Family,1242218.065513137,2706.053002518474,4612.435301316583,1,18,3.5322766425700864,1.0735223633931832,212177.10099239767
2024-12-04,Los Angeles,Beverly Hills,Single Family,1431746.0447224684,2431.1898224427728,6931.075612476473,1,126,3.562246140095433,3.9717873080166153,113141.66909673743
2024-04-27,Los Angeles,Hollywood,Single Family,1970523.7990008434,1228.1609282099107,9185.55510782453,1,172,4.277567406582199,2.1767280745803235,110606.66863926829
2024-12-19,Houston,The Heights,Apartment,386479.8698624681,3235.974839003634,2119.3075004620496,1,37,3.2654172592187782,8.561959368221064,84330.0538674529
2024-12-19,Houston,Downtown,Single Family,552603.9318945622,1530.124446773352,2847.0840596259072,1,184,4.288028898955238,7.9837571124240325,94178.58303694511
2024-06-19,Chicago,River North,Townhouse,597847.6787508536,3250.147150855497,2895.1044970424628,1,70,4.981777087713099,6.782303619892963,192574.56846870846
2024-11-06,Los Angeles,Beverly Hills,Condo,1007510.538664314,898.2377246279666,3988.5836732679454,1,42,4.136582466802779,8.596348445909555,163048.7078640993
2024-07-08,New York,Brooklyn,Apartment,1050533.728896875,1923.861144593163,6271.704046645224,1,26,3.4407505670985064,7.41152876600034,50901.17283333988
2024-05-23,Los Angeles,Santa Monica,Townhouse,1073642.1869994462,1357.058792424984,5883.324768935593,0,192,3.750548254052962,4.06401590451517,75269.8368414667
2024-03-20,Los Angeles,Beverly Hills,Townhouse,1850820.0960150622,1894.327696207675,6947.721814006191,1,78,3.0350307938410594,6.490189463749565,117742.11030640715
2024-02-02,New York,Queens,Single Family,1693765.5027604748,1251.6730715120825,6336.85799521591,1,18,4.01886514154277,9.04981514076379,114324.6135284693
2024-01-20,Chicago,Wicker Park,Apartment,284466.5552465811,1586.6508363611413,1204.0258342926363,1,171,3.6554256472283093,7.06340953245328,109834.69126356495
2024-06-27,Chicago,River North,Townhouse,212402.62477635368,2950.619583590507,705.4890118859938,1,155,3.403333652098567,3.340642320069063,180021.39997541904
2024-07-24,Houston,River Oaks,Single Family,473114.3672971895,3340.7091858635204,1480.534243890595,1,54,3.38099598807075,8.618911390472267,79981.2825547151
2024-05-09,Los Angeles,Beverly Hills,Townhouse,1079271.5507508907,1013.2828931926655,3237.9247931467203,1,41,3.755398232948161,4.903596936608245,171913.3917422488
2024-03-11,Houston,The Heights,Apartment,712976.0017185949,1340.5438312841975,2380.3341941612534,0,70,3.0862166740926518,6.085287827978627,131788.72079732709
2024-01-19,Phoenix,Tempe,Condo,236478.53082271633,1198.0569051318842,1312.5677217629222,1,34,3.9545449920133446,2.2035638392721193,129406.25407191568
2024-06-11,New York,Brooklyn,Single Family,1799775.0579024898,2187.522444430844,9662.891147847946,1,130,4.214243366372889,7.751647282069797,134894.39261144804
2024-05-13,New York,Queens,Condo,1966058.2189692354,1674.506683550503,5973.60466317465,0,58,3.812227498912104,1.6950322539703613,121240.01166962557
2024-05-18,Chicago,River North,Condo,643894.1747337864,3346.882035366517,3544.155044613337,1,42,4.472789922291955,5.84628083500848,126244.6542931536
2024-06-27,New York,Manhattan,Townhouse,2069601.7825656426,1878.2163558553,9765.67708149739,1,81,4.414270671453214,8.640777561382395,170129.38610350154
2024-07-22,Houston,The Heights,Apartment,348958.10897505237,3779.299215063211,1252.260124218754,1,117,3.2431633578596495,7.1305069734448185,60809.950821859136
2024-12-17,Chicago,River North,Single Family,393511.68473353365,1998.4633084465709,1797.8589965333558,1,184,4.866239131381261,8.63956546356778,181500.5506145083
2024-06-14,Chicago,Wicker Park,Apartment,322367.47157521197,3380.6999752423444,1568.517876230221,1,32,3.0489859690287426,6.36813394715709,190575.31225924037
2024-07-11,Chicago,Lincoln Park,Condo,452803.54899540456,3224.0863009620984,1988.4257653771126,1,84,4.3772960255186035,5.111911773630133,238361.13257978356
2024-04-18,New York,Manhattan,Townhouse,1632390.9425122547,2228.7796861011643,6802.71842871284,1,92,4.59787348941769,8.977818481702755,161777.4009275522
2024-04-27,New York,Queens,Single Family,903379.7067491931,1599.5426705399548,5036.745559454136,1,54,3.7921754326734254,8.26809928522629,230481.71281735747
2024-10-20,Phoenix,Tempe,Condo,220702.51839320897,3719.0650079041097,1269.649373846023,1,31,4.147783697379365,5.905608372797043,214164.1345184417
2024-12-12,Houston,Downtown,Condo,761957.3434055905,3315.3602395004255,3042.510818442004,1,78,3.0759038658165285,9.751608973462492,125372.55938815528
2024-06-30,New York,Manhattan,Townhouse,1416878.1429368188,1598.8193670119308,6112.0141330161405,0,45,4.2961654019019,8.356912013335451,113097.45394077939
2024-08-11,Houston,River Oaks,Townhouse,807992.1299080169,4044.9897200617816,4704.357094756729,1,33,3.8350043156277565,8.056781555886541,143125.85094212624
2024-07-28,Los Angeles,Santa Monica,Condo,1206099.1351674374,2684.226246127201,6965.994010691995,1,87,3.5304106306168164,1.804268911749003,196330.06765529164
2024-10-31,Chicago,Lincoln Park,Condo,251685.572559741,3925.5490384458685,1383.429960870541,1,95,4.776716599390636,4.864822027516366,124225.32737215333
2024-06-29,Houston,River Oaks,Townhouse,630589.70386589,1711.0368620262568,2717.007282626632,1,164,4.000608322699337,7.9284369153114085,151272.3614310877
2024-06-12,Chicago,Lincoln Park,Apartment,649420.0432494383,1326.0854278450333,3762.751633909606,1,122,3.378238783883571,7.810194760687589,212501.72379610728
2024-09-30,Phoenix,Tempe,Single Family,407703.4698476459,3688.9311508276073,2434.569912469193,1,81,3.3433028592310574,9.66677045890332,161615.88907166594
2024-02-20,Chicago,Lincoln Park,Townhouse,495279.95197917806,2468.645314749179,2429.8257009883932,1,129,4.4627358861233235,4.249371629792442,140658.88104295311
2024-08-03,New York,Queens,Townhouse,1673439.3603328795,2012.8405498716886,6182.049418638114,1,21,3.8261187150632443,3.4897135112148914,164969.39147667124
2024-06-29,Chicago,Wicker Park,Single Family,707764.8768934641,2228.424463263991,2739.225258486349,1,169,4.013332340211503,8.526002405401039,50443.34160185513
2024-05-07,Houston,The Heights,Single Family,453695.63880398474,3854.722678077371,1424.1099988231463,1,114,3.9896102060259633,9.773486355248016,201163.8456085568
2024-08-23,Chicago,River North,Condo,314495.1718383988,3175.7038097656628,1749.20205216532,1,19,4.845191710804766,9.766002728018451,148035.0055112663
2024-11-28,Chicago,Lincoln Park,Condo,720101.8132821518,3547.0602712712457,3607.6724869028762,1,199,3.8915192766485696,4.4363756417995095,180404.4056627924
2024-06-05,Chicago,River North,Townhouse,576408.5467863013,2040.6447634345632,2097.4497729081054,1,22,4.813441765651719,1.4814077455484689,60655.36239500138
2024-02-04,New York,Manhattan,Townhouse,1636510.7109693417,1375.3919691401109,6182.305674406186,0,198,3.42309880038848,5.1005120608684935,233623.91050584338
2024-04-05,Houston,Downtown,Apartment,372570.64682419377,3534.042978242892,1552.5103991039102,0,111,4.5111758554810395,1.1953227932633843,125605.24520608611
2024-07-22,New York,Manhattan,Condo,517272.7409086517,2090.3505717614553,1690.5197258290702,1,111,3.464416559785392,5.626362490585364,107392.3839100398
2024-03-06,Los Angeles,Beverly Hills,Single Family,1966465.5232908826,1805.251025416738,10842.660381261216,1,158,4.250384920621542,7.151852043508921,176812.55458165865
2024-07-23,Phoenix,Mesa,Single Family,418468.9622433409,3289.5548664966564,2452.2102296375706,1,79,4.092875708186755,3.164527194428067,127403.43723489948
2024-02-26,Chicago,Lincoln Park,Single Family,558399.8811281665,1834.5780978648872,3169.773002582198,1,24,3.568920612818685,3.056777818554438,200316.42079135115
2024-12-09,Los Angeles,Hollywood,Single Family,588449.5187845669,2261.9066280033576,2469.44724726734,1,27,4.286846797681301,9.423127940987579,81171.82237574589
2024-01-05,Houston,The Heights,Condo,612428.0870188529,3749.054180224834,2525.4854762965847,1,39,4.337245528565796,1.2883463808480424,84491.34859977581
2024-12-06,New York,Queens,Single Family,1272170.1739571972,2066.4903284315187,6940.320365067997,1,168,4.112327553982057,7.0503074989871015,104391.80398697598
2024-04-07,Chicago,River North,Townhouse,455644.14368863194,3530.2555563624264,1386.5121499154457,1,98,3.006588467689504,2.016145986398983,80054.52235879649
2024-04-12,Phoenix,Tempe,Townhouse,247281.0669495518,1914.4186993604922,926.1072626469603,1,45,4.581783446635449,3.4541794408149062,217868.98766648208
2024-06-13,Los Angeles,Beverly Hills,Single Family,1387835.2498698486,1641.4886649154528,8230.75079715052,1,31,3.2016102167803866,9.56112335304184,141904.70176607562
2024-08-06,Los Angeles,Beverly Hills,Townhouse,793067.0584117295,1222.9902700727826,3628.918753596477,0,154,4.107868189492755,1.699095490097681,218076.2062692259
2024-10-26,Chicago,Lincoln Park,Apartment,788395.8778692435,1337.3839783223932,3407.051576328408,1,149,4.48133629482961,1.167576607352447,68417.39766114378
2024-03-31,Phoenix,Scottsdale,Condo,427736.0512734982,1835.366774739409,2125.688452101182,1,187,3.3813042613196336,9.73749988709204,66076.85397632122
2024-07-20,Los Angeles,Hollywood,Townhouse,987378.4069487756,2717.273533843842,4271.831061415122,1,162,3.7020959344646065,5.953289201532968,207728.1506309635
2024-01-19,New York,Queens,Townhouse,1157694.3098929818,1529.0222117469511,6867.461030600853,0,54,3.11868131263949,8.062794548212167,147113.25449117966
2024-01-01,Chicago,Wicker Park,Apartment,748400.9796293415,1763.7198658834147,4353.582864167997,1,161,4.895299083969755,4.003408058926025,237504.74435190015
2024-07-19,Houston,Downtown,Apartment,743169.239247922,3525.01943386752,4350.875751462595,1,139,3.3194542279879484,1.3094758287642851,141836.6963631641
2024-05-15,Houston,Downtown,Condo,748424.6976313585,2720.0364967912187,2622.2168056792516,1,139,4.848833029611595,6.24673547871417,212445.76570504182
2024-10-30,Los Angeles,Santa Monica,Townhouse,1245045.0888223266,2816.276848150368,6938.548678190147,1,138,4.786682254702164,2.2497868025113683,205128.10111899368
2024-02-15,Houston,Downtown,Condo,548119.2044457784,3665.3064600583025,2218.1024858049277,1,140,3.429165402608292,1.6388353480800881,111836.78205207379
2024-09-04,Phoenix,Mesa,Townhouse,251393.1967911572,2933.972656093282,1301.747481826686,1,179,3.792271360278399,7.399711689145498,222350.35638559712
2024-07-08,Chicago,River North,Apartment,411629.8440074771,2037.0832420126947,1984.3310304970555,1,20,4.857707090677746,4.601420002749345,112103.35517471968
2024-07-25,New York,Manhattan,Single Family,812290.3176221735,913.9009598892336,2887.918702601318,1,45,4.7061233456554,5.142322633988618,85779.84018630532
2024-08-31,Chicago,River North,Condo,222059.94880397274,3097.1845252073717,868.8590198549966,1,139,4.367009070532869,3.477242843273217,175103.16754841967
2024-04-08,Phoenix,Scottsdale,Condo,527157.7509165813,3511.555431321996,1590.7817032335079,1,186,4.042789780502373,8.949642973152722,50895.2423092502
2024-02-11,Los Angeles,Hollywood,Apartment,1724678.7296152078,2009.3626144111165,9272.959216742916,1,58,4.7596701995516595,8.476650983933862,105072.11261876897
2024-02-14,Houston,The Heights,Condo,346160.7110505541,1405.0513351434315,1253.2657059721162,0,45,3.8626032788862377,8.96896381051055,71259.04696258341
2024-10-23,Los Angeles,Hollywood,Single Family,966039.2861729708,814.275903133058,4738.596999211287,1,67,3.0108724078922586,9.810739441540857,119912.68802280452
2024-06-10,Los Angeles,Beverly Hills,Single Family,1915183.112665069,1105.2415904820705,8838.634256233603,1,182,4.742384030875186,6.371449650937469,108013.14695415867
2024-10-20,Los Angeles,Beverly Hills,Condo,1236137.8510036482,967.2014931170837,7254.787118815475,1,65,3.8057115278171842,3.10050566157078,89354.48675909507
2024-09-22,New York,Queens,Single Family,981725.9505308114,2362.063613046451,3238.0314150268346,1,110,3.6615820647943185,6.283345894708224,244996.47782393833
2024-09-15,Chicago,Wicker Park,Condo,276988.9136723941,4021.9550859104947,1404.192265496693,1,151,4.780456007234543,3.2623581257303944,174502.62037500454
2024-12-18,Phoenix,Mesa,Townhouse,279292.24049767444,3186.655184599059,1055.681217683841,1,124,3.5641101119565715,3.9810960835767535,225527.3335952658
2024-05-20,Houston,Downtown,Single Family,474849.20663239976,1435.5699426188478,2345.621777137736,0,159,3.737563623790928,8.945013637636677,113752.5354450224
2024-04-22,Phoenix,Tempe,Apartment,699631.0250900597,1298.7731745919893,2877.5899287522852,1,45,4.547275844314879,4.362532027453296,195673.50796460023
2024-01-23,Phoenix,Scottsdale,Condo,665351.9858446884,2421.3887598256865,3106.0466904273158,0,59,4.917878113272145,5.55383991735844,53438.8468889001
2024-02-23,New York,Manhattan,Condo,905649.931149525,2100.324345203703,4041.8101463132903,1,45,3.322959196107174,6.431037606222668,81837.66927310434
2024-02-02,Houston,The Heights,Apartment,419139.9121908789,2583.5472710790873,1377.8171675884557,1,165,4.129678638774308,2.4392949260863914,229257.03015202604
2024-03-16,Houston,Downtown,Apartment,382855.91796654224,1692.119463753516,1439.3065829988964,1,174,3.074807016415467,9.478080277571106,225065.08843025487
2024-09-16,Chicago,Lincoln Park,Apartment,747699.0967187422,3018.2850696382807,3844.174340035111,1,128,4.063988137517441,6.556428088529792,130461.1559181877
2024-07-02,Los Angeles,Santa Monica,Apartment,1234045.7452004317,2097.420441331587,4942.438072444585,0,59,4.376509833785732,3.0786195821092304,70080.3533479693
2024-11-06,Phoenix,Mesa,Townhouse,505760.008928647,3394.3975104792275,2894.472681056947,1,123,4.540691329962113,8.74711742783799,54722.37684862471
2024-04-30,Chicago,Wicker Park,Townhouse,720699.3113173082,1810.2362667166205,3506.8569124301953,0,190,3.629554435630113,7.544433034309055,168723.9557299815
2024-01-30,Los Angeles,Hollywood,Condo,1135781.7874530035,1653.425674933973,3444.5858451658405,1,93,3.1822135111333996,4.907309946395094,144541.08097165253
2024-05-23,New York,Brooklyn,Condo,1346171.4925574986,1077.276465624589,7546.936320535767,1,153,3.9425635017749654,8.30418182400073,128030.02663575482
2024-09-18,New York,Manhattan,Condo,1262063.1247027777,2711.92124202119,6227.269140770321,1,188,4.9115935645785935,1.8517370284437265,223224.82768480212
2024-12-05,Houston,The Heights,Condo,756618.6797694796,3703.947762145812,4064.2395882207747,1,196,3.373574505762927,6.585442342517203,208329.87056167965
2024-09-20,Phoenix,Mesa,Single Family,642766.0479583595,3353.036353813479,2693.5423847993884,1,108,4.036749704207244,9.65286014622742,155842.5169079873
2024-11-15,Houston,The Heights,Single Family,411554.4988931914,1957.1845442760068,1427.2685004173773,1,104,3.364432084800855,6.866050777299963,225666.2428886769
2024-03-22,Phoenix,Tempe,Single Family,545828.4444447771,3868.4686298066204,2852.6466488163933,1,84,3.9229564047953653,3.220221321105354,61088.72583145484
2024-03-29,Los Angeles,Beverly Hills,Single Family,1816463.664208348,905.3960514682555,7094.406592612768,1,149,3.3103038434519716,3.622303728573817,147518.69770486915
2024-02-17,Houston,River Oaks,Townhouse,763075.7254950848,2702.2998173172864,4169.868380119568,0,193,4.810917958852743,3.3862971957813914,207936.4614660712
2024-01-06,Chicago,Lincoln Park,Single Family,675231.0332207537,2997.251544730457,3756.7871156200886,1,129,4.639684332928173,8.675780713499616,61366.17433608147
2024-03-02,Chicago,Lincoln Park,Townhouse,717105.1816801459,1676.8152065823801,3753.0360758389324,1,120,4.788750444260495,1.2656814985272673,233319.5703765453
2024-02-24,New York,Manhattan,Single Family,1158904.015114763,1228.0070705303392,4671.912486065869,1,49,3.8060583761305695,8.375299868021449,184097.86193241607
2024-12-14,Los Angeles,Santa Monica,Single Family,1252694.149634201,1060.482755419634,3894.774168729444,1,59,3.2395477182699572,1.4334237816507542,50788.093855767365
2024-05-31,New York,Queens,Townhouse,523591.21660926373,1183.957149395888,2691.8303732197787,1,175,4.811212128250316,6.0315034747549765,152397.32042041796
2024-05-27,Houston,River Oaks,Condo,707125.6455047149,3538.8688375247025,2283.570242421959,1,20,4.72833215807543,5.7358289611654385,243403.22665858042
2024-10-15,New York,Queens,Single Family,1121823.5200073689,1927.0361933995573,5833.071059129896,0,132,3.9290560222436026,4.329724726839528,246743.14601462244
2024-04-10,Phoenix,Mesa,Townhouse,307145.10333839635,1241.7259842612173,1575.9793492241256,1,194,3.3952865254523097,7.186078574650415,97044.19956813898
2024-09-15,New York,Queens,Single Family,1769265.2127127624,1259.5699078230084,9452.522674920627,1,86,3.8597451372448335,1.6945248084908542,141471.06709571404
2024-06-20,Los Angeles,Santa Monica,Apartment,1212696.2898439898,2088.093082835918,4141.938542215766,1,25,4.333318035986867,5.138675435519453,50658.68748174644
2024-10-06,Chicago,River North,Apartment,504554.0764155128,2993.4015872355003,2754.2292064529056,0,194,4.031477344074058,4.322915492383279,88855.65455804885
2024-07-20,Chicago,Wicker Park,Condo,582191.9486493511,2149.0718185248747,1929.2767581201158,1,131,4.679743072202445,5.865324313347809,149740.68421383918
2024-10-05,Chicago,Wicker Park,Apartment,508783.44226631505,3601.5469346818154,2735.562203200096,1,146,3.4562312381680416,5.968141489925711,140405.1750362073
2024-02-17,Phoenix,Scottsdale,Condo,446187.0223357649,3279.7953357696724,1688.9615645072777,1,110,4.365798110888629,4.713967159272903,101360.73851567284
2024-05-17,Los Angeles,Beverly Hills,Townhouse,1905281.5459674844,786.2540473531892,5808.247651071736,1,124,3.7604328782150125,8.985159776820094,56644.461941021684
2024-03-09,New York,Manhattan,Single Family,1301267.583369697,1673.5557312185722,5751.463545872017,1,31,4.135552300467502,3.009360504795498,115946.7188816544
2024-09-01,Houston,River Oaks,Condo,293572.23100920575,3363.39573445679,1419.8838474487318,1,79,3.112570255630577,9.028821609424094,244197.08023672152
2024-12-07,New York,Manhattan,Condo,589434.3259397766,2623.4300056657476,2544.6770250534632,1,40,3.1131188030619965,7.132212096697057,242179.4516375478
2024-10-14,Los Angeles,Santa Monica,Single Family,1669654.7932930463,1059.1408533926965,5201.429942234613,1,64,3.386763543252189,4.637137684071321,101758.27229596744
2024-07-09,Phoenix,Tempe,Condo,452732.6191140997,3386.393283084145,2192.7256500409862,1,49,4.908060148374796,1.7288623283425815,97107.17255565544
2024-06-23,Chicago,River North,Single Family,773274.9780162405,3044.709551909697,4637.469305801543,1,71,4.056110095234542,7.052211775102063,78056.332964326
2024-03-12,Los Angeles,Beverly Hills,Townhouse,1643229.6073512167,1676.7512244332486,5619.468452909709,1,25,3.6909303341966297,2.4127309418433467,156583.43798656075
2024-11-28,New York,Manhattan,Apartment,1292760.3020821288,892.8249350646755,4607.470090985198,1,47,3.278303445927376,3.3932696370648223,147124.7555019323
2024-04-12,Chicago,Lincoln Park,Condo,627408.4813832857,2111.828103774319,3120.8448709421664,1,62,4.261483878406659,2.3189582645292317,51134.259118447575
2024-05-03,Chicago,River North,Condo,562663.8964476526,3424.2646362929527,1699.9142899019432,1,64,3.1651517980465993,2.7608616829635584,221121.5669111248
2024-09-20,Phoenix,Scottsdale,Single Family,361076.3209969978,3337.384122618555,1364.537218734527,1,97,4.79599064986607,6.1190237021473415,231902.39838545004
2024-10-12,Los Angeles,Santa Monica,Condo,1346305.9904985994,1695.6759025087833,7796.084527089024,1,198,3.272383037082456,5.184322750802036,124430.16814324718
2024-12-28,Houston,Downtown,Single Family,251363.29098802796,3451.7391535229476,1353.4416070141579,1,54,4.270188169820212,2.2947431111647205,168365.57068750676
2024-03-26,Phoenix,Mesa,Condo,270421.828323481,1643.5967234208235,1127.0982617624825,1,183,3.2457765551414637,6.4239205165308215,184061.24368160477
2024-08-30,Los Angeles,Beverly Hills,Townhouse,696901.6096204515,1645.7845077450315,3852.1009545069574,1,97,4.408625701360866,4.289125523171223,76491.16910638317
2024-04-30,Los Angeles,Hollywood,Condo,1159589.2760822414,2546.6074136595144,4835.379434129759,1,102,4.1292758945314585,8.0127240216083,111084.80112129956
2024-05-31,New York,Brooklyn,Apartment,1367431.0942213533,1822.4578328365253,4289.196703915041,1,185,4.927112092711806,5.18074825485192,111313.53055896296
2024-12-20,Los Angeles,Hollywood,Single Family,923483.6296097263,1583.165657237081,4237.314761005895,1,93,4.178009975963157,4.78990395859061,130929.7122933268
2024-08-12,Chicago,Wicker Park,Condo,520128.8634507316,3861.1853599704127,3028.8519535074342,1,70,3.253250672983518,5.06460572552779,199590.66524632313
2024-01-19,Houston,Downtown,Apartment,699741.0299054101,1748.3986300447261,3618.312015602723,1,77,4.461232151878981,8.466350001553977,223500.28210238396
2024-02-25,Houston,Downtown,Single Family,344868.35320340627,2036.1368918429243,1683.8846915945637,1,173,4.951576376276048,1.0868884536507921,192030.7685777258
2024-07-06,Phoenix,Tempe,Single Family,542041.7451513546,1923.1675064743752,1700.275973495801,1,100,4.549765264938834,2.144830510735461,54139.18438647889
2024-09-26,Chicago,Wicker Park,Single Family,612627.7067105431,2026.8984056501718,3368.7518439388245,1,130,4.9086091484035395,2.226915339520337,99676.93953367812
2024-03-01,Chicago,Wicker Park,Single Family,722959.1281258937,3086.893228799841,2913.9214970314792,1,151,3.8108824189570054,7.362752154707984,68577.64928210778
2024-10-28,Chicago,River North,Apartment,708576.8691893213,3171.9947101302128,3893.9473761723766,1,183,3.4093104093913986,7.41238209645007,136198.84547772584
2024-05-16,Houston,River Oaks,Single Family,578954.3063743789,1992.090987491038,1954.9684898032729,0,165,3.611633212530728,8.713151308495748,67978.16116158525
2024-11-29,New York,Brooklyn,Townhouse,632684.5570265945,2457.235852660979,2358.3466757707342,1,185,4.298290002624703,1.9299455691536014,90702.86937792158
2024-04-13,Phoenix,Scottsdale,Apartment,524425.895160582,2808.140169963725,2668.138731835939,1,53,3.8321467520075227,4.539159904556575,245922.3770889025
2024-04-27,Houston,Downtown,Apartment,577650.6738072286,1243.5813198184314,2504.173865333145,1,35,4.078704281073179,3.045370187479929,184286.46153655546
2024-05-10,Los Angeles,Hollywood,Condo,574332.300445608,1103.9597974418216,2694.396258778032,1,88,3.8749322967367053,3.4573170925611367,215462.189631934
2024-11-09,Houston,The Heights,Single Family,229789.30087368967,3764.4874211704687,1085.7450795614632,1,37,3.5349183621664677,5.62799031815622,127012.93479114448
2024-12-29,Chicago,River North,Single Family,496874.2260750911,2087.0871568822045,2595.186096295897,1,103,3.186180738836295,5.734027564042712,157947.16526725865
2024-05-15,Phoenix,Tempe,Apartment,490224.31418923335,2895.812154856025,2483.3279570381424,1,106,3.6987002967506353,9.94698050810313,108019.61048313623
2024-12-15,Houston,River Oaks,Townhouse,846872.3145744007,1775.908966861413,4709.548427446196,1,150,3.3244185062544753,9.8943200688644,117209.012848762
2024-03-21,Chicago,River North,Single Family,676423.9958155405,1385.7615906435524,2439.4417475510895,1,165,3.538812222853128,1.9018003814741378,133330.56380118715
2024-10-28,Los Angeles,Beverly Hills,Townhouse,1700870.0039238916,2383.9489357794264,7811.209298314462,1,181,3.5732070779827407,5.074518540865583,152306.35954778755
2024-02-07,New York,Brooklyn,Apartment,1418856.0873819485,952.9193624129257,4750.854116878776,1,28,3.561343151316606,9.927041914614549,168425.84980750922
2024-07-15,Phoenix,Scottsdale,Apartment,509112.34105115436,3823.022058348085,2204.3123690923735,1,185,4.631904595296668,6.07335785299334,184380.04556812305
2024-09-10,Chicago,Lincoln Park,Single Family,745320.1921736614,1869.2964510977633,4376.78417200618,1,86,3.5289509577499447,5.649833750936701,168333.1351926296
2024-12-19,New York,Queens,Townhouse,486321.0950032981,1256.7998884010008,2740.005221956764,1,143,4.512411946255984,3.3097544672273447,195499.43393678102
2024-10-30,New York,Manhattan,Apartment,1129532.76355073,2806.499556561878,5942.56055841167,1,45,4.62094603937204,8.315955941601251,179871.8204099762
2024-02-28,New York,Manhattan,Apartment,1792452.5115380178,1347.7278153828233,7243.364152750835,1,105,3.3007880166181702,6.487797731514564,76704.27756302056
2024-12-24,Los Angeles,Hollywood,Single Family,1318647.594727011,2663.2026151542686,7714.717377809571,1,28,4.263033388068835,9.201640025166217,84548.13083249786
2024-04-26,Houston,River Oaks,Condo,669212.2846588786,3548.4455225158927,2091.778727007283,1,185,3.6487332816195632,1.1379475440242677,62827.28533540145
2024-04-04,Chicago,Wicker Park,Condo,371883.16842748673,2549.109102394513,1133.9152022283522,1,181,4.652369997046902,6.522935648487945,203652.9508035433
2024-01-20,Phoenix,Tempe,Single Family,621376.719413113,2809.3759161253984,2403.4442997336323,1,98,4.466946858897277,9.261446095070088,55948.76188823496
2024-08-13,Houston,Downtown,Single Family,382818.6676522805,3312.0664604439557,1326.9576305378423,1,95,4.9286475912594,2.9348450009133753,82469.86299336998
2024-01-21,Houston,The Heights,Townhouse,422915.7144452406,3382.9231453065054,1790.462803251508,1,81,4.227592984953139,6.097006031743139,231516.17847068337
2024-01-08,Houston,River Oaks,Single Family,463876.5338959238,2856.0739454623213,1539.4351374392868,1,122,3.0350464841551092,1.8877937767000645,165228.21683104197
2024-06-08,Phoenix,Tempe,Townhouse,447388.6573338804,3091.8449535096047,1764.2647654279835,1,196,3.5162201641472928,7.333291474492146,154359.4394270613
2024-04-12,Houston,The Heights,Apartment,552529.9419277715,2716.202557413971,1659.8271534087191,1,16,3.426352796849658,5.999057203037047,114205.61079141634
2024-12-23,Phoenix,Mesa,Condo,676352.0812230736,1618.5301273095436,2263.8052101118165,1,17,4.160300335237942,7.9729490683120705,59396.68256235149
2024-01-22,Houston,River Oaks,Condo,778588.7575719969,2164.0833495198967,4470.965147008027,1,112,4.726767074014309,3.585005288971889,76463.21006141695
2024-02-23,Chicago,River North,Apartment,291651.4586983907,3002.353653906481,1685.5511139509272,1,75,3.6369268045910697,8.903123682143733,64214.627170347245
2024-11-18,Chicago,Lincoln Park,Single Family,382653.3330495021,1410.7398741046768,1331.9738170964235,1,112,4.951276356751876,4.538027903204084,167148.0147080839
2024-12-13,New York,Queens,Townhouse,941460.3770084844,2396.342512944197,4548.210832614633,1,105,4.798884476937374,6.604781248824384,229150.97590962588
2024-03-22,Houston,The Heights,Townhouse,559143.0191928168,1818.064193409277,2491.832669519693,1,185,4.145297719384095,4.940786504646851,103026.78227289848
2024-06-28,Los Angeles,Beverly Hills,Single Family,955963.1442215779,2285.4242418540166,5286.016827323275,1,143,4.4342402416558695,8.608347382798371,240699.21091501208
2024-03-06,Los Angeles,Hollywood,Condo,1274976.6403310953,874.0094354509685,5307.446760428888,1,33,4.783363091479007,8.987945381948606,95755.03686265892
2024-11-16,Los Angeles,Hollywood,Apartment,1500577.678941699,1702.6727899932205,5353.13432270791,1,188,3.3460319722830114,2.8488858882329833,226068.27445876156
2024-12-04,Phoenix,Tempe,Townhouse,600591.0955887175,2273.0145513104844,2594.4139466874076,1,33,4.753302669347848,6.101913104615682,130303.58635852287
2024-08-01,Chicago,River North,Single Family,750731.8821639875,3013.4039427793255,3738.9502155736973,1,32,4.551537631091079,4.11146944820796,126212.43358822737
2024-02-29,Phoenix,Scottsdale,Single Family,594725.1403491583,2055.87266625195,2382.16947620509,1,40,4.8832218576120034,8.786369628278866,152485.96222220192
2024-02-26,Houston,Downtown,Townhouse,785506.3053350141,3673.8940675049453,3042.127901076123,1,117,4.228925049122918,1.2741961754772624,190021.82371182402
2024-05-14,Houston,Downtown,Townhouse,334642.6328109981,1261.8224203826383,1637.3263287257184,1,199,3.589323462193984,2.057829370894145,163309.94284966384
2024-10-12,New York,Manhattan,Single Family,754172.1097366622,1151.7590969926753,4485.755196541933,1,144,3.239929839441079,5.179335569311547,79255.94461276184
2024-05-27,New York,Brooklyn,Apartment,532853.1341005254,1701.0898143726743,2230.2947724602877,1,116,3.550094591942022,9.956504586496981,56677.65667102893
