date,city,neighborhood,property_type,price,size_sqft,rent,occupancy,days_on_market,rating,amenities_score,buyer_income,price_per_sqft,annual_rent
2024-06-18,Houston,Downtown,Townhouse,604376.1288338775,3429.360899951057,2860.269728145441,1,91,3.3576209341688834,9.098818726808002,195274.0287858104,176.23579041870542,34323.23673774529
2024-01-23,Chicago,Lincoln Park,Apartment,772590.4102976022,2416.3430235399624,2346.159075907258,1,146,3.276446658065564,4.588795414171306,170855.6454257756,319.7354029502611,28153.908910887094
2024-06-15,Chicago,River North,Apartment,211509.9479318357,2023.8677955876533,949.0322674904476,1,144,3.811229001485532,3.696653433930476,222014.80044256905,104.50778869694962,11388.387209885372
2024-05-17,Los Angeles,Santa Monica,Apartment,1779066.4818591285,1769.2267282131318,8443.892546307354,1,53,4.50987145871631,1.1518897065783809,123108.32768644724,1005.5616125898881,101326.71055568825
2024-07-31,Houston,The Heights,Townhouse,670106.3761991025,1925.162143596516,3003.555450272617,1,87,4.151643433307673,9.297970091933433,231584.20697910647,348.07788966140527,36042.6654032714
2024-10-21,Los Angeles,Hollywood,Apartment,1173583.7746262655,1572.188443891865,6332.758489965946,1,133,4.880070866655801,1.527353929103663,219814.729255414,746.4650813239182,75993.10187959136
2024-04-07,New York,Manhattan,Condo,1595493.4334518404,1316.0512919640455,7663.41546263468,1,92,3.4070915009065352,9.949041501987876,89458.64204288053,1212.333776953907,91960.98555161616
2024-10-29,Los Angeles,Santa Monica,Condo,845267.4123077532,950.4152834899542,4033.936230770808,1,53,3.5317771346233684,4.027647258461377,56587.54689885428,889.3663927666496,48407.2347692497
2024-04-20,Phoenix,Tempe,Condo,305935.25070060644,1309.0410721904473,1150.4671241150502,1,124,3.116012261227503,5.917184232741112,208328.40892240588,233.70943601385878,13805.605489380603
2024-09-07,New York,Brooklyn,Apartment,1120365.072887096,2262.084841290252,4277.362458109951,1,109,3.793085935042456,2.9948963012632346,148503.86181026197,495.27986414871174,51328.34949731942
2024-03-02,New York,Queens,Single Family,1347315.3152269076,2106.5853679467955,4991.772774343116,1,61,4.14917430041465,7.033464761760804,121249.98000837554,639.5730909970584,59901.27329211739
2024-10-04,Houston,River Oaks,Townhouse,533033.8892537404,2235.5965667616906,2154.933341273721,1,115,3.5960211354991207,6.092314589070677,196178.73260828832,238.43026831350497,25859.20009528465
2024-07-22,Houston,Downtown,Townhouse,569996.734161029,3682.653090993974,2662.542643006552,0,183,4.69535355962639,7.332767650219968,72785.62987122532,154.7788293051472,31950.511716078625
2024-10-02,New York,Queens,Apartment,1899095.24587958,1623.0398006622431,8361.487466349576,1,199,3.0637433403802645,8.88010799354604,191484.78156763728,1170.085444056701,100337.84959619491
2024-07-20,Houston,River Oaks,Single Family,447988.5991140801,2581.4350276518912,2321.079429684626,0,42,3.8368408187549368,8.644588588844107,196617.81219650529,173.54246545634606,27852.953156215513
2024-04-09,Los Angeles,Hollywood,Condo,684620.3332985744,1444.5708475455203,3153.277075744979,1,166,3.083107647593996,9.157141302610697,147701.8378172632,473.92644982543936,37839.32490893974
2024-12-30,Chicago,Lincoln Park,Townhouse,277830.01189899014,2347.5647184821214,1353.4242778225305,1,137,4.778923140555225,7.074467809159387,243613.2348964997,118.34818001466145,16241.091333870365
2024-01-22,Los Angeles,Santa Monica,Apartment,1528443.4759496266,1861.3803869155488,8904.409091471956,1,142,4.703439380680556,4.464598209689862,141561.17404711584,821.1344047104609,106852.90909766348
2024-04-06,Chicago,Lincoln Park,Condo,602645.6305159684,1914.916607966427,2640.2785662713254,1,142,3.3958991329991037,1.693432483208614,249510.49279464904,314.7111618379855,31683.342795255907
2024-07-25,Phoenix,Mesa,Apartment,413890.50509036897,2160.2823514405327,2436.407020134659,1,156,4.911207867062979,5.825270672953267,168863.8095467164,191.59093014594873,29236.88424161591
2024-11-02,Chicago,Wicker Park,Single Family,727387.3362094382,2435.427580088944,2377.5048633363567,1,146,4.330908683880933,2.890812855977143,120134.18655626336,298.6692530528349,28530.05836003628
2024-06-10,New York,Queens,Townhouse,622729.080388912,1307.551728959584,1955.5658123797025,1,103,3.987672544757867,8.822119232891406,216668.53528043476,476.25578904202604,23466.78974855643
2024-04-11,Chicago,Wicker Park,Condo,442698.39363112,1318.135075502589,1769.6715009897362,1,168,3.879702158393529,8.40763896257645,75469.46942542565,335.85206998783826,21236.058011876834
2024-12-22,Chicago,River North,Apartment,438634.3467461458,1844.5178583743052,2220.754152567268,1,193,4.041713022372621,4.289694338869334,90196.1944643055,237.80433719017665,26649.04983080722
2024-06-21,Phoenix,Mesa,Single Family,255652.68424039005,1804.243430932116,1082.679726668791,1,60,3.1474824837950224,9.836415035017906,139627.50506799185,141.69522795951855,12992.156720025494
2024-12-26,Houston,The Heights,Condo,402102.9854688406,1971.344240417614,1604.2675014184308,1,70,3.941085394931892,6.739081115102942,152715.53979228527,203.97400779868775,19251.21001702117
2024-01-10,Houston,The Heights,Condo,525242.946654285,1228.5859512467568,2079.285791182872,1,198,4.282780401353101,9.615590632935948,248522.11115613935,427.51827507165746,24951.42949419446
2024-11-16,New York,Queens,Townhouse,914239.899560206,2294.1224148147376,3507.645243006743,1,172,3.235643557230937,3.3985804542457663,114156.70648609464,398.5139998006757,42091.74291608091
2024-01-30,Chicago,River North,Single Family,418815.7672158581,3188.8492064058973,1690.775221343158,1,87,4.075898127549693,5.964427273217822,181505.2957803822,131.33758923894018,20289.302656117896
2024-11-21,Houston,River Oaks,Condo,344797.808258559,3520.3676595660927,1804.9171528381337,1,18,3.946443146784782,9.850729052348443,111974.619138612,97.94369270539698,21659.005834057603
2024-08-22,Phoenix,Mesa,Single Family,565033.516798967,1770.7035335779156,2256.5209209554987,0,87,4.470255791060485,6.494936561674862,164448.88671509523,319.1011403570479,27078.251051465984
2024-08-13,New York,Queens,Apartment,544662.7430025644,1909.0879372396748,2217.8383530701885,1,31,3.313309593131982,1.0406769496345123,238097.43329489563,285.2999761708647,26614.060236842262
2024-06-30,Houston,River Oaks,Townhouse,313405.7166172157,1419.5398613072546,1260.713174840908,1,126,4.638277689466216,8.151942647597986,111733.37078110612,220.77979291726288,15128.558098090896
2024-01-13,Phoenix,Tempe,Townhouse,387868.3857592487,2326.612958060951,2183.707245227786,1,153,4.127484550664957,1.5514769456531772,196418.8210794244,166.70945823430233,26204.486942733434
2024-09-15,Houston,Downtown,Apartment,582763.6128426105,3545.27945627913,2641.271370450415,1,191,3.2028877971458307,3.47592098330595,235597.9957853704,164.3773417665182,31695.25644540498
2024-06-26,New York,Brooklyn,Condo,596056.665110589,1897.5082746146452,3455.1832445651394,1,105,3.679854613935407,5.201200052075959,60086.05536491798,314.1259899020145,41462.19893478167
2024-01-16,Chicago,Lincoln Park,Townhouse,232255.49370270167,1372.231998032626,968.4687333509044,0,48,4.10169896005976,3.416151009094478,163391.67819256944,169.2538098774021,11621.624800210851
2024-08-13,Los Angeles,Hollywood,Townhouse,706741.7948425018,2474.487651240548,2646.449948685356,1,71,3.1947607938132494,6.210029142005903,54630.30620840319,285.61136463469,31757.39938422427
2024-01-08,New York,Manhattan,Single Family,1505240.6813645072,2263.005290797939,6060.002732864315,1,183,4.68610176118348,1.5050390351559817,106401.74402262518,665.1511984904628,72720.03279437177
2024-04-27,Chicago,River North,Single Family,211710.3874849811,2825.421327935442,921.5474822230732,1,110,3.5528547215059905,1.522520949019296,83503.82649496362,74.93055474302643,11058.569786676879
2024-12-18,New York,Brooklyn,Condo,1844418.0018534835,2233.555065836525,7081.612983355866,1,101,3.2588204915829024,5.327262827685887,81691.83695115389,825.7768210262147,84979.3558002704
2024-05-22,Houston,Downtown,Townhouse,592629.1792583443,3320.5681540742776,1851.370432853511,1,85,4.734686154349571,5.106424843265806,126472.55819059316,178.47222275236211,22216.44519424213
2024-08-16,New York,Brooklyn,Condo,1534412.0012499734,1771.144412511135,8476.106371873964,1,179,4.537321485563305,7.6524367148811185,94597.4494515089,866.3392947582848,101713.27646248757
2024-06-26,Houston,The Heights,Townhouse,577565.3411633419,3715.5177960474975,2396.4163716031776,1,191,4.803863007328493,5.411033232238602,98770.73884769587,155.44679715374954,28756.99645923813
2024-11-27,Los Angeles,Santa Monica,Single Family,1284303.418641846,904.972026643869,7419.10271592937,0,182,4.686785730763758,1.130390716994028,179263.4045249276,1419.1636656491419,89029.23259115244
2024-04-24,Houston,River Oaks,Apartment,473744.5633578778,1439.9553995507915,2057.66916885843,1,159,4.158195942248176,7.60843583013609,169101.54641757757,328.99947005696646,24692.03002630116
2024-08-02,Houston,Downtown,Apartment,532323.2721603715,1579.069051140875,1743.3484188514224,0,57,4.056321782930771,4.589801947406441,203184.26739356184,337.1120925812388,20920.18102621707
2024-07-23,Los Angeles,Hollywood,Townhouse,821592.2784933168,2302.5556909089314,4866.29005011105,1,135,4.923536624258973,4.435149800183407,167178.08415826922,356.8175491855288,58395.4806013326
2024-11-16,Chicago,River North,Condo,508502.8158839794,2053.1179737359603,3015.721602645635,1,67,3.839580298171269,2.100073933651726,169123.52911277817,247.67345198322005,36188.65923174762
2024-04-06,Chicago,Lincoln Park,Townhouse,436052.34623406944,3167.963883924984,2132.2291810148413,1,20,4.423196986661344,2.825910578900701,238035.51493762492,137.6443552424018,25586.750172178094
2024-05-29,Phoenix,Scottsdale,Single Family,578611.3837555835,1401.3185395722742,2668.8744183716003,1,73,4.875095037452143,8.906651570463453,148196.55425417732,412.9049658703535,32026.493020459202
2024-07-04,Houston,The Heights,Single Family,326293.1460143977,2526.144466132601,1055.8375838577083,1,25,4.772409851107862,2.572995136324516,161568.05934986833,129.1664631175809,12670.051006292499
2024-06-10,Houston,The Heights,Apartment,365222.389461069,1289.7163040116843,1333.583982322688,1,154,4.488308544332618,7.889159213041159,178060.8693575495,283.1804082223654,16003.007787872255
2024-04-11,Los Angeles,Beverly Hills,Townhouse,547004.1034059102,2110.839177665022,2035.8892190881209,0,98,3.484877618157606,4.670708567271316,203878.19266252613,259.1405869257163,24430.67062905745
2024-02-25,New York,Brooklyn,Condo,666826.5733255339,1691.9217416546308,2069.9440276648484,1,36,4.6722450484228775,7.147311167108425,153137.88899016773,394.12376879406054,24839.32833197818
2024-02-17,Los Angeles,Hollywood,Single Family,910266.5091859952,977.3916456320818,4900.818931157384,1,80,3.4883194415500225,6.125234920847698,183707.05752507143,931.3221708553928,58809.82717388861
2024-07-31,Phoenix,Tempe,Condo,381209.7453572336,2245.553493410104,1693.4860789443403,1,122,4.147775909875495,9.54886760339637,134639.92959638187,169.76204150822852,20321.832947332085
2024-03-28,Chicago,Wicker Park,Townhouse,364013.9105795917,3096.099653831109,1684.288144831133,1,153,3.813169761002877,8.551755973547031,212042.96237426295,117.57176812095224,20211.457737973597
2024-04-10,Chicago,Wicker Park,Condo,673492.6039261809,3338.229177179923,2838.728011087514,1,53,4.286317688915354,4.731749022521165,105689.61752537562,201.75145808746885,34064.736133050166
2024-08-29,Houston,River Oaks,Townhouse,707226.7758473796,1310.4249596487732,2868.6994857609657,1,16,3.6356700118360608,1.9417696517350456,114724.86110311224,539.6926933053337,34424.393829131586
2024-03-04,Houston,The Heights,Condo,521827.8586137982,2594.6339670355283,2176.2335398071423,1,28,4.258975177275939,8.488613460938016,129322.23961857124,201.1181019147788,26114.802477685706
2024-07-16,Houston,Downtown,Condo,548927.724898808,1708.10841303523,2218.816447353776,1,171,3.898861297036423,9.430111987955822,50370.770400518806,321.36585752387276,26625.79736824531
2024-03-24,Houston,River Oaks,Townhouse,625119.3481250971,4142.095753995802,2864.694244795823,1,70,4.581881973474264,5.262127232750611,202052.6960201877,150.91861348740096,34376.33093754988
2024-04-14,New York,Queens,Apartment,839046.9831628111,1237.3604157967952,4343.076098832533,1,29,4.019351796234934,4.497951580013258,63070.1040472724,678.094250026989,52116.913185990394
2024-03-08,Los Angeles,Hollywood,Townhouse,1184745.288357763,1554.4800028404788,4958.845251557774,1,175,3.292216806422253,1.5558647996355086,166657.03335392318,762.1489412490962,59506.143018693285
2024-10-09,Houston,The Heights,Single Family,381665.9281459304,2610.6991062078077,1500.5557932630666,1,26,4.751013118955303,2.9209236365179114,214038.1038398757,146.19299759148512,18006.6695191568
2024-12-01,New York,Queens,Single Family,1676058.296703507,2681.871124285467,5578.008539380462,1,77,4.091028720430286,1.2658340242618646,190296.17314794328,624.958552827575,66936.10247256554
2024-11-13,New York,Queens,Condo,1405149.249569888,2242.6752479006627,7472.131133795442,1,35,4.526158146987779,3.7267714359256674,71957.4423349336,626.550478445432,89665.5736055453
2024-11-05,Houston,Downtown,Single Family,514905.870394962,2500.4738711028103,2306.3236438809763,1,37,4.514859206276647,3.9978504114152,80554.982834203,205.9233157145,27675.883726571716
2024-01-21,Chicago,River North,Apartment,420933.5892375904,1856.5378243321252,1443.608269254394,1,189,4.193964100622297,2.9573022250608845,210734.5012471464,226.73041384924,17323.299231052726
2024-10-23,Los Angeles,Beverly Hills,Townhouse,1787755.633392388,2845.4943899129808,9884.81784482167,1,71,4.020682949755292,1.2748522853811854,243137.0271567858,628.2759297399493,118617.81413786003
2024-11-04,Los Angeles,Beverly Hills,Townhouse,1615270.6292600443,2500.6342030645305,7113.492792424829,0,71,4.099854454470131,3.4309815889083106,155522.24974614155,645.9443877399293,85361.91350909794
2024-12-08,Los Angeles,Santa Monica,Apartment,1921874.994546484,2186.885809757529,10481.782309051829,1,153,3.708857203902667,2.6780225529159125,161156.64955128013,878.8181742143967,125781.38770862194
2024-07-23,New York,Brooklyn,Condo,1299330.1434517037,1808.733024919998,5458.60956683433,1,19,3.001802951012042,4.687767697510354,163591.48970238393,718.3648031799355,65503.314802011955
2024-10-14,Los Angeles,Santa Monica,Single Family,1724852.247440627,860.6414828812642,7463.987218759475,1,63,4.455925486007911,5.01874194931326,216303.44436741268,2004.147234067953,89567.8466251137
2024-05-04,Los Angeles,Beverly Hills,Townhouse,1910226.2188111192,2236.984255166704,8249.625072959496,1,118,3.8291732104792615,1.253933357991206,182579.72671357467,853.9292193939764,98995.50087551394
2024-02-06,Phoenix,Tempe,Condo,649559.2279526592,1876.2522760156517,3485.8463990943333,1,183,4.362478038551888,7.838321216547406,190161.23310858136,346.20036775227373,41830.156789132
2024-03-23,Los Angeles,Hollywood,Condo,984905.7499409176,2005.069567365709,3342.026185645097,1,49,4.625027134572777,7.318509160130793,191832.97009201263,491.20776953135936,40104.31422774117
2024-12-26,Houston,The Heights,Condo,249477.19228593304,2683.749362482146,1343.1109910508042,1,159,3.093702795108798,1.8904779090444928,158669.52001387195,92.95845423329568,16117.33189260965
2024-09-04,Houston,The Heights,Townhouse,440553.8478055917,2429.913340622566,2616.7028399311885,1,140,3.663972017326597,7.751681421368344,123145.25326974504,181.30434548448454,31400.43407917426
2024-02-27,New York,Brooklyn,Condo,712619.1946739319,1364.055145739471,4132.386927078677,1,148,3.0482065643804512,8.643670747706823,136595.48901836667,522.4269685135143,49588.64312494412
2024-03-01,New York,Brooklyn,Condo,1056743.890089767,1292.1331542707123,4482.369801198341,1,121,3.980111588951005,5.961451109588561,53245.578209372325,817.8289416977306,53788.43761438009
2024-11-01,New York,Brooklyn,Townhouse,1396335.0063408003,1062.065806867478,6665.613788627579,1,105,3.437359303978597,7.461183943099758,129791.02738864638,1314.7349225555397,79987.36546353095
2024-11-19,Los Angeles,Hollywood,Apartment,1187838.2573992754,1086.8579528717516,6481.831264275972,1,103,4.126337966142927,9.89099657559964,155082.13612621927,1092.9103055838239,77781.97517131167
2024-09-24,New York,Brooklyn,Condo,778237.80403156,1406.0933386018776,2773.6824705003933,1,185,4.303468145660957,2.530405679246769,249925.96116257523,553.4752086980129,33284.18964600472
2024-02-18,Chicago,River North,Apartment,696789.0213840401,2528.59362077315,3032.0808182358737,1,56,4.609918251353526,4.134879300621954,225851.11802900923,275.56386113597324,36384.96981883048
2024-12-03,Los Angeles,Santa Monica,Townhouse,619154.6436748251,1368.9294540092603,3507.5267221635117,1,172,4.498950850254663,7.727749687817556,138801.71420452071,452.2911256394347,42090.32066596214
2024-10-03,Phoenix,Mesa,Townhouse,292467.5757085889,2125.480173862783,1531.1874514935414,1,17,4.002927856380466,9.43230589414122,90184.3485961514,137.60070750369184,18374.249417922496
2024-11-28,Los Angeles,Hollywood,Apartment,1591756.812601422,1411.4994615781516,6038.300347791891,1,94,4.833152362030026,6.792830503123217,83354.23894405407,1127.706283941285,72459.6041735027
2024-05-28,Houston,Downtown,Apartment,761472.7672012008,1638.763017189662,3150.819681705757,1,166,3.281707381979044,2.268891973894096,69226.78448958484,464.66313872951645,37809.83618046908
2024-02-09,Chicago,Wicker Park,Condo,557638.6211259117,1306.9101004316667,2320.034999790665,1,97,3.8097403220970127,5.294605362423632,133907.27188631622,426.6847589147303,27840.41999748798
2024-11-03,Phoenix,Scottsdale,Apartment,238982.8756616921,1619.0699219491812,987.7355158124468,1,182,3.765212071100564,8.284270417203038,136527.0149622917,147.60503695478644,11852.826189749361
2024-04-18,New York,Brooklyn,Apartment,846802.5075819282,1778.799757653629,4122.361716308895,1,87,3.91840198531932,3.102212346293991,86912.23661485495,476.05274508184357,49468.34059570674
2024-05-29,Phoenix,Tempe,Condo,362559.5413132242,2114.948463028577,2100.552857959116,1,113,3.1497056745778877,9.340560106060826,142186.92768591858,171.4271282024735,25206.634295509393
2024-01-28,Houston,Downtown,Single Family,436659.1232067821,2486.942444103672,2406.1761597541617,1,108,3.739941295655859,8.728015798069215,92471.66765098309,175.58071126336822,28874.11391704994
2024-07-30,Los Angeles,Hollywood,Single Family,1861421.3408675715,2309.9057204993787,5747.141706915471,0,64,3.109639510693145,8.49872574787468,70174.64243290434,805.842993654802,68965.70048298566
2024-11-27,Houston,Downtown,Townhouse,631996.0053281708,3874.9077335405223,2616.602169721721,0,113,3.9842633686566087,3.844861901128669,120002.38787597595,163.09962682665298,31399.226036660653
2024-06-26,Chicago,Wicker Park,Condo,557184.2573467932,1851.4590054366167,2665.2943056065774,1,122,3.827136018991936,9.648671365522086,172164.4875244339,300.94334020395786,31983.531667278927
2024-12-06,New York,Brooklyn,Townhouse,1456905.7814953777,1841.126456941441,7874.685850487424,1,29,4.384895378665438,5.864458487704885,204358.93175080317,791.3121752188889,94496.23020584909
2024-01-11,Los Angeles,Hollywood,Townhouse,1060411.3625149908,1007.0601302180196,4326.441381107059,1,102,4.262672959168373,5.9933433411683605,102747.93743735956,1052.9772063217529,51917.29657328471
2024-05-17,New York,Brooklyn,Apartment,1558516.554406623,1912.3421702326827,8176.592753220356,1,128,3.368604588259024,1.8085895028057788,163490.0252033365,814.9778730325189,98119.11303864427
2024-11-29,Houston,River Oaks,Single Family,579471.1573201625,3041.6044325318508,2075.384069055876,1,19,3.282588913735644,2.459075933443386,137903.247421553,190.51496345887657,24904.608828670513
2024-10-31,New York,Manhattan,Single Family,487087.9916792249,1566.3829618137956,1550.7870450742614,1,62,4.052870933656223,2.8031558967759307,122019.99592267002,310.9635405604773,18609.444540891138
2024-09-26,Phoenix,Tempe,Condo,367023.4537774093,3385.448281226832,1996.4428218880191,1,52,4.436089094860581,3.140037429380242,139691.01799614425,108.41206932997537,23957.31386265623
2024-12-15,New York,Manhattan,Apartment,757912.3495052725,918.352617629528,3187.132530924517,1,136,3.201439484332017,6.15576521588843,158394.44520083867,825.2955726980041,38245.59037109421
2024-09-02,New York,Queens,Condo,583549.5210044748,2514.729167759956,1901.8433641766096,1,89,3.8655987959887073,1.144069313578544,155667.05263168612,232.05263154611714,22822.120370119315
2024-09-13,Chicago,Wicker Park,Apartment,647776.8823794214,3553.973569930756,2937.272563627484,1,195,3.2333829333059665,6.30940958854005,79139.06955969552,182.2683454542523,35247.27076352981
2024-11-28,Phoenix,Tempe,Condo,206212.16939159567,3525.7362732658557,630.8986620101834,1,194,3.976186354932736,2.2061341489849444,173662.6066935807,58.48768977850499,7570.783944122201
2024-09-22,Phoenix,Tempe,Condo,563539.9075310177,3337.372518595476,3217.365117349741,1,151,3.62065617953131,2.3192065708773875,115950.5612885784,168.85735841325317,38608.38140819689
2024-12-30,New York,Queens,Townhouse,1962347.845988284,2605.4559636372987,6535.423209587925,1,76,3.6519763009272537,8.897374876281644,240274.44772504788,753.1686865468203,78425.0785150551
2024-01-25,Chicago,River North,Condo,411632.30135718896,1833.731154306912,2333.3813935181884,1,52,4.136813057765101,9.607487229714812,65378.31928244495,224.47799961863655,28000.576722218262
2024-01-16,Phoenix,Scottsdale,Condo,827335.6325428584,3053.97790142097,4028.397705023428,1,170,4.890479620187451,7.502351756044348,74548.99458564847,270.90426298039404,48340.772460281136
2024-08-16,Los Angeles,Beverly Hills,Apartment,836306.4446327044,2577.842058679024,3185.865669970572,1,82,3.6411231408332,7.664941560268155,145493.85135894042,324.4211342650127,38230.38803964687
2024-04-09,New York,Manhattan,Single Family,1481188.8456493958,2734.61332968722,7969.070307851885,1,67,4.597362586681816,8.637306503203579,132294.8068809749,541.6447106322017,95628.84369422263
2024-11-24,Chicago,River North,Townhouse,666594.6411719148,1470.0696189704415,2151.787596486361,1,17,4.785121648259793,4.0276114160721725,234321.07663395224,453.44426724413375,25821.45115783633
2024-08-19,Phoenix,Mesa,Condo,453661.67674350593,1594.6525281349288,1438.041145336255,0,99,4.367158280941156,3.485846361379741,100423.2049790205,284.4893597441562,17256.493744035062
2024-01-13,Houston,Downtown,Condo,377448.7578376029,2557.374259106677,1908.8603101569176,0,117,3.411305310287437,8.426612084132211,222784.08311741333,147.5923035095577,22906.32372188301
2024-06-19,Los Angeles,Beverly Hills,Townhouse,1202507.2436511645,1819.3489837932032,5612.9917802515365,1,176,3.8916222990448337,9.3069581331598,109630.63260278114,660.9546900364487,67355.90136301843
2024-07-11,Phoenix,Mesa,Townhouse,447649.80041999154,1232.232509601924,1347.434721603561,1,195,4.536253100981371,1.5355921956347425,67114.61368610123,363.28354992403666,16169.216659242731
2024-11-03,Houston,The Heights,Condo,342915.4629973714,3598.241805385277,1235.9018054168057,1,165,3.612300665388714,9.09819513765023,55632.06834543577,95.30083900535811,14830.82166500167
2024-03-20,Phoenix,Scottsdale,Townhouse,369191.7414924194,1579.4681214978616,1471.0286622866877,1,38,3.771908856105016,1.764974036622327,62662.54681927381,233.74434499020006,17652.34394744025
2024-09-16,Houston,River Oaks,Condo,525344.1158445936,2534.296695855824,2801.701646471718,1,78,3.730235849018821,3.827093240496213,157352.84051603917,207.29384870510853,33620.41975766062
2024-04-08,Phoenix,Scottsdale,Condo,333101.93733571284,1788.85195236783,1774.8180967123426,1,68,3.992779080076625,2.480179420335481,216526.0947645442,186.2098967412029,21297.81716054811
2024-12-04,Chicago,River North,Townhouse,658203.0046953079,2439.656169730879,2430.6159830336023,1,60,4.541014696062627,3.269098193435842,122164.28209107232,269.7933474649893,29167.39179640323
2024-03-19,Houston,The Heights,Single Family,254663.31488153024,3304.2959619041394,831.9958737437228,1,199,3.2653388575056,2.1675803328674697,165727.38279306202,77.07037075903379,9983.950484924673
2024-10-11,New York,Queens,Apartment,1635005.4080395815,2073.1139168683367,8422.68538975637,1,152,3.811167979247193,7.928246605196565,170447.9734866344,788.671280789738,101072.22467707645
2024-05-27,Chicago,Wicker Park,Apartment,332444.81616559543,2769.471059897788,1791.916200219911,1,76,4.820328858594399,3.1239458157506954,161983.87835028087,120.03910096026237,21502.99440263893
2024-07-02,New York,Manhattan,Apartment,1539260.7430411433,2784.636546571863,7137.9659794706295,1,46,4.192267729784573,8.154839309111427,206282.2569686045,552.7689941928368,85655.59175364755
2024-09-07,Phoenix,Scottsdale,Apartment,420292.1511813444,3613.101250241805,1555.6117423351825,1,127,3.9613302855821466,6.132875640976394,106349.20592230473,116.32448748930481,18667.34090802219
2024-02-03,Phoenix,Scottsdale,Apartment,608997.8685884322,2789.556991428214,2749.8294842409678,1,151,4.15617071029195,4.579286617285293,183931.6270701854,218.31347072663098,32997.95381089162
2024-07-28,Chicago,River North,Single Family,544448.8959202649,3346.658528483027,2283.2320224453274,1,110,3.525726963812283,1.7289577363707165,77968.4637121865,162.68432864797012,27398.78426934393
2024-01-20,Phoenix,Scottsdale,Single Family,778146.7247332227,3658.329891168493,2816.730630727088,1,158,3.394533871035259,4.627334197528372,172051.1829136791,212.70545518919235,33800.76756872505
2024-09-18,Phoenix,Mesa,Condo,710203.447026521,1646.4774516859088,3467.580037195035,1,61,4.518961354319874,6.132770297478985,119690.8715080856,431.3472050888452,41610.96044634042
2024-09-21,Chicago,Lincoln Park,Townhouse,637882.9638186494,3515.8627341109686,2526.1975305643364,1,77,4.266046967752415,6.512955739826365,56699.34522494939,181.4299965780508,30314.370366772037
2024-08-16,Los Angeles,Hollywood,Single Family,1016409.0358963596,2436.8283426100256,5946.892706212183,1,87,3.6699725160264536,9.39071042826344,105777.9225460513,417.10325595101597,71362.71247454619
2024-02-23,Chicago,Wicker Park,Condo,587028.6754958449,3250.8486758008407,1998.227671627524,1,191,4.802891970048482,7.288258498214899,198706.95466234413,180.57705357547331,23978.732059530288
2024-11-17,New York,Queens,Townhouse,1300104.0236010193,2701.455523112053,4791.883332601389,0,135,3.3948687265174327,9.009019488248196,146328.4502952118,481.26056952561294,57502.59999121667
2024-08-14,Houston,River Oaks,Single Family,589437.37450589,3630.342117155747,3131.118773152846,1,106,4.714794996421999,6.137309761338125,106290.64815526833,162.36413965516138,37573.425277834154
2024-05-01,Phoenix,Mesa,Condo,420556.25025172817,1183.5287848215748,2469.4500768887747,1,81,3.065093148284185,2.982782253237467,160860.13677626685,355.3409563377286,29633.400922665296
2024-01-24,Phoenix,Mesa,Townhouse,610904.688988395,2910.567691501922,2856.265261743212,1,150,4.41441668347656,9.951661701324229,111666.40632319896,209.8919364672648,34275.18314091854
2024-08-31,Phoenix,Tempe,Apartment,603258.534508816,1745.6693832089948,2860.088515714309,1,181,4.97034230694795,4.76909760705604,178831.18020750163,345.5743340127039,34321.062188571705
2024-01-19,Los Angeles,Beverly Hills,Single Family,1380753.6912457042,1336.914015450804,4654.040762532392,1,103,4.7037909615672415,8.503979164773831,150907.80074157246,1032.7916943709483,55848.489150388705
2024-10-15,New York,Manhattan,Townhouse,802875.975657511,2793.10794052698,4356.554481358939,1,27,3.464188346880027,1.2452869066406724,138764.00789487874,287.4489610688054,52278.65377630726
2024-11-26,Houston,Downtown,Apartment,459590.3560737456,3351.758080006976,1723.6118705656138,1,141,3.266037852232285,6.815795762409357,114715.4377157449,137.11919091511194,20683.342446787366
2024-05-28,New York,Manhattan,Townhouse,1862506.8231226653,935.657855179344,8399.638984043133,1,66,3.825264462852212,7.8338556314287295,85529.66293121489,1990.5853542646375,100795.6678085176
2024-08-14,Phoenix,Scottsdale,Apartment,643611.2234546987,2589.4854406172603,3208.7086490602283,1,32,3.447499487621175,7.163936601318532,110243.79140431978,248.54792128171994,38504.50378872274
2024-08-18,Phoenix,Tempe,Single Family,722243.2528528433,1591.5745263328934,2694.8948566236827,1,30,3.9443144346922248,2.5957043174098686,191391.07419854795,453.79166410569894,32338.73827948419
2024-09-06,New York,Brooklyn,Apartment,1603436.8365704955,1957.103845717981,4910.738537785109,1,197,4.646181642639398,7.154341061136147,115391.16993914312,819.2906268508509,58928.8624534213
2024-06-07,Houston,The Heights,Condo,447448.1313614129,2138.9925390662934,1693.3114333199676,1,101,4.876682492941693,9.786567860527416,96169.55742933328,209.1863918126295,20319.737199839612
2024-12-01,New York,Brooklyn,Apartment,1382961.5303727696,2005.34468293656,6029.435644712362,1,94,4.24315683358681,9.860766303860252,132876.76943319687,689.6378174487224,72353.22773654835
2024-06-30,Phoenix,Mesa,Condo,480346.698189152,3275.7605953813086,2531.0868704610443,1,105,4.936757808195116,3.883152877364173,64704.50652509452,146.63669221322877,30373.042445532534
